biblioteca,departamento,nro_registro,domicilio,localidad,provincia,lat,long
Bib.Pop. Bernardino Rivadavia,Gral Paz,0504,San Martín y 9 de Julio  ,Ita Ibate,Corrientes,-27.42545,-57.33775
Bib. Pop. Mariano Moreno,Lavalle,2419,Belgrano y Corrientes  ,Santa Lucía,Corrientes,-28.989967,-59.101567
Bib.Pop.Esc. Isabel S. A. de Aquino,Mercedes,3438,Sarmiento 540 ,Mercedes,Corrientes,-29.183267,-58.073733
Bib.Pop.Esc. Presbítero E. Tutak,Mercedes,2918,Av.Gral.San Martín s/n Km 3  ,Mercedes,Corrientes,-29.182694,-58.078972
Bib.Pop. Gral. San Martín,Mercedes,2595,Alvear 565 ,Mercedes,Corrientes,-29.182633,-58.078867
Bib.Pop. Domingo F. Sarmiento,Mercedes,1530,San Martín 1352 ,Mercedes,Corrientes,-29.182667,-58.080983
Bib.Pop. Literaria Belgrano,Mercedes,0509,San Martín 650 ,Mercedes,Corrientes,-29.184217,-58.07195
Bib.Pop. Villa Fedullo,Monte Caseros,4224,Callao  La Florida,Monte Caseros,Corrientes,-30.252316,-57.657611
Bib.Pop. Sin fronteras,Monte Caseros,3909,Juan Pujol 1901 S.Martín,Monte Caseros,Corrientes,-30.25335,-57.638117
Bib.Pop.Esc. Manuel Lainez,Monte Caseros,2171,Sarmiento 1455 ,Monte Caseros,Corrientes,-30.246663,-57.632238
Asoc. Bib.Pop.Esc. Dorila P. Méndez,Monte Caseros,1918,Juan Pujol 1050  ,Monte Caseros,Corrientes,-30.253433,-57.63895
Bib. Esc. Pop. Gral. Gregorio Las Heras,Monte Caseros,1547,"La Estación, Labougle s/n  ",Parada Labougle,Corrientes,-30.31675,-57.731167
Bib.Pop. Mariano Moreno,Monte Caseros,1311,Pedro Pablo Marturet 357 ,Mocoreta,Corrientes,-30.620333,-57.965267
Bib.Pop. Marcelino A. Elizondo,Monte Caseros,0506,Bergamini 273 ,Monte Caseros,Corrientes,-30.2504125,-57.6301273
Bib.Pop. Ramón Barboza,Paso De Los Libres,4088,Agapito Sosa y florida  ,Tapebicuá,Corrientes,-29.50615,-56.974581
Bib.Pop. Paso de los Libres,Paso De Los Libres,3375,Rivadavia 1273 (ex Mercado Municipal),Paso de los Libres,Corrientes,-29.7131958,-57.0901845
Bib.Pop. D.F.Sarmiento,Paso De Los Libres,0511,Madariaga 870  ,Paso de los Libres,Corrientes,-29.710233,-57.089233
Bib.Mun.Pop. Gerardo Pisarello,Saladas,3559,Bartolomé Mitre y Sgto.Cabral  ,Saladas,Corrientes,-28.255121,-58.625622
Bib.Pop. San Cosme,San Cosme,3757,H.Irigóyen y Dr.Valenzuela  ,San Cosme,Corrientes,-27.370369,-58.512737
Bib.Pop.Esc. Juan Bautista Alberdi,San Luis Del Palmar,3285,San Martín 623 ,San Luis del Palmar,Corrientes,-27.5088,-58.55455
Bib.Pop.Asoc. Mario Issac Portillo,San Roque,3716,Pedro P. Quiroz s/n  Centro,Chavarria,Corrientes,-28.954885,-58.574455
Bib.Pop. Gral. José de San Martín,San Roque,0522,Desiderio Sosa 625 ,San Roque,Corrientes,-28.574167,-58.708883
Bib.Pop. Victor Elias Navajas Centeno,Santo Tome,2970,Avda. Tarragó Ros 2577 ,Gobernador Virasoro,Corrientes,-28.052167,-56.024467
Bib.Pop. Bernardino Rivadavia,Santo Tome,0512,Victor Navajas 844 ,Santo Tomé,Corrientes,-28.551983,-56.035033
Bib.Pop. Almafuerte,Sauce,0523,Bartolomé Mitre 783 ,Sauce,Corrientes,-30.085117,-58.786467
Asoc.Bib.Pop. Carlos Guido Spano,,4110,Buenos Aires y Belgrano  ,Ituzaingo,Corrientes,-27.5846,-56.68735
Bib.Pop. Teresa de los Andes,,4077,"Av. San Luis del Palmar, e/Gamarra y 25 de Mayo  ",Itatí,Corrientes,-27.271515,-58.243806
Bib.Pop. Raúl Belisario Díaz,Quemu Quemu,0816,Av.San Martín 871  ,Villa Mirasol,La Pampa,-36.07485,-63.88665
Bib.Pop. Jorge Agustín Picca,Rancul,3480,Belgrano s/n  Fonavi,Pichi Huinca,La Pampa,-35.648417,-64.76825
Bib.Pop. Modesto Caretto,Rancul,3186,Modesto Caretto  ,La Maruja,La Pampa,-35.671883,-64.940367
Bib.Pop. Libertador San Martín,Rancul,2457,Av.San Martín 386 ,Parera,La Pampa,-35.14735,-64.502317
Bib.Pop. D.F.Sarmiento,Rancul,1766,San Martín 452 ,Rancúl,La Pampa,-35.067483,-64.685083
Bib.Pop. Florentino Ameghino,Rancul,1477,España 450  ,Caleufú,La Pampa,-35.5957,-64.558617
Bib. Pop. Bernardino Rivadavia,Rancul,0823,Conquista del desierto s/n  Fte.a la plaza,Quetrequen,La Pampa,-35.056467,-64.523817
Bib.Pop. José Grassi,Realico,3565,Libertad s/n y P. Moreno  ,Adolfo Van Praet,La Pampa,-35.01735,-64.0346
Bib. Pop. Sebastián Dalmasso,Realico,3434,Escuela Hogar Nº 50  ,Ojeda,La Pampa,-35.305527,-64.00325
Bib.Pop. Alberto Cortez,Realico,3171,Esther de Monmany 489 ,Alta Italia,La Pampa,-35.334933,-64.116867
Bib.Pop. Mariano Moreno,Realico,3177,Mariano Moreno 331 ,Falucho,La Pampa,-35.190217,-64.105983
Bib.Pop.Mun. Ing. Luis Luiggi,Realico,2355,Gob.Centeno 110 ,Ingeniero Luiggi,La Pampa,-35.389067,-64.4668
Bib.Pop. D.F.Sarmiento,Realico,0916,Uruguay  ,Maisonnave,La Pampa,-35.04085,-64.385133
Bib.Pop. Florentino Ameghino,Realico,0805,Calle 2 516 ,Embajador Martini,La Pampa,-35.385767,-64.282633
Bib.Pop. Presidente Avellaneda,Realico,0811,Sarmiento 1518 ,Realicó,La Pampa,-35.038817,-64.246117
Bib.Pop. Toay,Toay,0897,Sarmiento esq. Roque Saenz Peña  ,Toay,La Pampa,-36.668133,-64.383467
Bib.Pop. Juan B. Justo,Trenel,2647,Juan B.Berisso 23  ,Trenel,La Pampa,-35.6971,-64.136967
Bib.Pop. Pedro Arata,Trenel,1556,San Martín 236 ,Arata,La Pampa,-35.6388,-64.357067
Bib.Pop.Esc. Escuela Nº 164,Utracan,3347,Balcarce 173 ,General Acha,La Pampa,-37.3771,-64.599633
Bib.Pop. D.F.Sarmiento,Utracan,2373,Viamonte 43 ,Ataliva Roca,La Pampa,-37.0313,-64.284
Bib.Esc. Pop. Alfredo Suarez Verdier,Utracan,2387,Don Bosco s/n  ,Colonia Santa María,La Pampa,-37.49505,-64.2268
Bib.Pop. Florentino Ameghino,Utracan,0901,Avellaneda 450  ,General Acha,La Pampa,-37.377285,-64.598942
Federación de Bibliotecas Populares de la Provincia,,FE 11,9 de julio 501 ,Winifreda,La Pampa,-36.215931,-64.266011
Bib.Pop. Mun. Juan Río de Quehue,,3308,Jorge A.Villa s/n  ,Quehue,La Pampa,-37.122767,-64.514683
Bib.Pop. San Martín,,0819,España 954 ,Eduardo Castex,La Pampa,-35.91415,-64.2974
Cen. Cult. y Bib. Pop. Ciudad de los Naranjos,Capital,4187,Av. Ramon Navarro 1150 Mis Montañas,La Rioja,La Rioja,-29.445783,-66.862533
Federación de Bibliotecas Populares y Municipales,Capital,FE 12,9 de Julio 59 ,La Rioja,La Rioja,-29.413824,-66.855051
Bib.Pop. Juan Ramirez de Velazco,Capital,2687,Hipólito Yrigoyen 91 ,La Rioja,La Rioja,-29.42325,-66.861017
Bib.Inf.Pop. Tte.Coronel Marcelino Reyes,Capital,1345,Dalmacio Velez Sarsfield 759  ,La Rioja,La Rioja,-29.41605,-66.858367
Bib.Pop. Mariano Moreno,Capital,0718,9 de Julio 59 ,La Rioja,La Rioja,-29.414083,-66.855033
Bib.Pop. Juan Bautista Alberdi,Capital,0719,Velez Sarfield 1000 ,La Rioja,La Rioja,-29.416417,-66.861833
Bib.Pop. Darío Santillán,Capital,4370,Colombia 2364 Vial,La Rioja,La Rioja,-29.424084,-66.877363
Bib.Pop. Pedro I. de Castro Barros,Arauco,0724,San Martín 650 ,Aimogasta,La Rioja,-28.553954,-66.812321
Bib. Pop. María Esther Brizuela de Bazán,Castro Barros,3529,Castro Barros  s/n  ,Anjullón,La Rioja,-28.718667,-66.928117
Bib.Pop. e Inf. Sarmiento,Castro Barros,1993,Ruta Nacional N° 75  ,Pinchas,La Rioja,-28.932233,-66.9649
Bib.Pop. Pedro I. de Castro Barros,Castro Barros,1775,Castro Barros s/n  ,Chuquis,La Rioja,-28.891383,-66.972333
Bib.Pop. Gob. Dr. B. de la Vega,Castro Barros,1805,Don Alvaro s/n frente a la plaza.  ,Los Molinos,La Rioja,-28.73333,-66.933342
Bib. Pop. Munay,Castro Barros,4429,Calle Publica  S/N  ,Santa Vera Cruz,La Rioja,-28.675405876052256,-66.96059775161912
Bib.Pop. Mitre,Chamical,0725,Majul Ayan 129 ,Chamical,La Rioja,-30.359083,-66.31365
Bib.Pop. Domingo Faustino Sarmiento,Chilecito,2672,Ortíz de Ocampo 196 ,Los Sarmientos,La Rioja,-29.15,-67.48333
Bib.Pop. Vichigasta,Chilecito,3962,Guillermo Iribarren s/n  La Plaza,Vichigasta,La Rioja,-29.48456,-67.516479
Bib.Pop. Joaquín V. González,Chilecito,0716,J. V. González 250  ,Chilecito,La Rioja,-29.159767,-67.509583
Bib.Pop. José Hernández,Cnel Felipe Varela,3918,Av. 24 de Septiembre  ,Pagancillo,La Rioja,-29.54775,-68.10025
Bib.Pop. Pedro I. de Castro Barros,Famatina,0726,Av.J.Facundo Quiroga s/n  ,Famatina,La Rioja,-28.931183,-67.517767
Bib.Pop. Gral. V. Peñaloza,Gral Angel Peñaloza,2293,Calle Nº 12 y Ruta Provincial Nº 29  ,Punta de los Llanos,La Rioja,-30.149761,-66.541832
Bib.Pop. Juan Facundo Quiroga,Gral Belgrano,3606,Av. 25 de Mayo S/N  ,Chañar,La Rioja,-30.538206,-65.960762
Bib.Pop. D.F.Sarmiento,Gral Belgrano,0723,Castro Barros 300 ,Olta,La Rioja,-30.6313,-66.263417
Bib.Pop. Dardo de la Vega Díaz,Sanagasta,1997,Carlos María Alvarez 348  ,Villa Sanagasta,La Rioja,-29.28785,-67.0216
Bib. Pop. de Frontera,Vinchina,4416,Av. Carlos Saul Menem S/N  La Plaza,Villa San Jose,La Rioja,-28.753497412831436,-68.20564157367218
Bib.Pop. Pastor de la Colina Villafañe,,4090,Ruta Nacional Nro. 40  ,Alpasinche,La Rioja,-28.311703,-67.059235
Federación Mendocina de Bibliotecas Populares,Capital,FE 13,Evda España 204 ,Mendoza,Mendoza,-32.90174,-68.845066
Bib.Pop. Juventud en acción,Capital,3209,Ej.de los Andes Mza.30 C.5  San Martín,Mendoza,Mendoza,-32.866483,-68.864367
Bib.Pop. PABLITO GONZALEZ,Godoy Cruz,4103,Velez Sarfield  y Puerto Argentino  La Gloria,Godoy Cruz,Mendoza,-32.95855,-68.832517
Bib.Pop. Casa por la memoria y la cultura popular,Godoy Cruz,3932,Dr. Luis Agote 541 ,Godoy Cruz,Mendoza,-32.932096,-68.838676
Bib.Pop. Presbítero P. C. Arce,Godoy Cruz,0665,Penitentes 1972 ,Godoy Cruz,Mendoza,-32.94225,-68.8231
Bib.Pop. Escritores Alvearenses,Gral Alvear,3266,"Calle ""L""  s/n  ",El Desvío,Mendoza,-32.890182,-68.844048
Bib.Pop. Antonio Dimarco,Gral Alvear,2188,Humberto Artaza 361 ,Bowen,Mendoza,-34.999733,-67.512317
Bib.Pop. D.F.Sarmiento,Gral Alvear,2131,Dr. Ricardo Piérola 267 ,General Alvear,Mendoza,-34.975867,-67.69285
Bib.Pop. Gral. C. M. de Alvear,Gral Alvear,1364,Laprida 232  ,Colonia Alvear Oeste,Mendoza,-35.0047,-67.65055
Bib.Pop. El bermejo,Guaymallen,4085,Avellaneda 4123 ,El Bermejo,Mendoza,-32.8696,-68.780033
Bib. Pop. Jesús Nazareno,Guaymallen,3497,Carrizal 5997 Favaro MB.lote 1,Jesús Nazareno,Mendoza,-32.933331,-68.76667
Bib.Pop. Rodeo de la cruz,Guaymallen,3264,Bandera de los Andes 8956 ,Rodeo de la Cruz,Mendoza,-32.922667,-68.7397
Bib. Pop. Ta Te Ti,Guaymallen,4382,Dr. Luis Agote s/n  Cooperativa Buena Nueva,Buena Nueva,Mendoza,-32.893041,-68.759783
Bib.Pop. Daniel Talquenca de Guaymallén,Guaymallen,4314,Dorrego 2809 BAncario 6 de noviembre,Dorrego,Mendoza,-32.92355,-68.832067
Bib.Pop. Santa Rosa,Junin,3947,Calle Santa Teresita y Remedios de Escalada  Unión Vecinal Los Barriales,Los Barriales,Mendoza,-32.868092,-68.869087
Bib. Pop. Ingeniero Giagnoni,Junin,3550,Santos Lugares 36 ,Algarrobo grande,Mendoza,-33.148499,-68.486031
Bib.Pop. Pedro José Bustos,Junin,3057,Fray Luis Beltran 167 ,Junín,Mendoza,-33.1448,-68.487333
Bib.Pop. Francisco Manino,Las Heras,3993,Monseñor Verdaguer 1079 ,Las Heras,Mendoza,-32.853133,-68.8279
Bib.Pop. Palabras del corazón,Las Heras,4049,San Juan 2305 Barrio Pellicer,Las Heras,Mendoza,-32.8428,-68.80505
Bib.Pop. Escritores Mendocinos,Las Heras,3720,Democracia y Bv.Los Ceibos - Ujemvi  Ujemvi,El Plumerillo,Mendoza,-32.831944,-68.792778
Bib. Pop. Mirta Vivante,Las Heras,3486,M B C 16  U. Latinoamerica,El Resguardo,Mendoza,-32.830433,-68.819717
Bib.Pop. del Saber del Pueblo y su Cultura,Las Heras,4255,Sargento Cabral 2725 ,Panquehua,Mendoza,-32.833328,-68.833351
Bib.Pop. Libros Abiertos para la sociedad,Las Heras,4310,San Miguel esq. Lemos W.  ,Las Heras,Mendoza,-32.889883,-68.8445
Bib.Pop. Francisco Montalto,Lavalle,3625,Ruta 40 - Km 42 ,Jocoli,Mendoza,-32.503349,-68.640732
Bib.Pop. Tres de Mayo,Lavalle,3498,Ruta 36 Km 3 ,Tres de Mayo,Mendoza,-32.666668,-68.616669
Bib.Pop. José A. Pujadas,Lavalle,2894,Fray Luis Beltran 55 ,Villa Tulumaya,Mendoza,-32.716667,-68.566666
Bib.Pop. Tomás Godoy Cruz,Lavalle,1256,Dr. Moreno S/N  ,Costa de Araujo,Mendoza,-32.7607,-68.394517
Bib.Pop. Armando Tejada Gómez,Lujan De Cuyo,4138,Camino del Puma  ,Villa Potrerillos,Mendoza,-32.950741,-69.205627
Bib.Pop. Las Compuertas,Lujan De Cuyo,4159,Ruta Panamericana Nº 82 Km 21 Los Montañeses,Las Compuertas,Mendoza,-33.033329,-68.98333
Bib. Pop. Chacras de Coria,Lujan De Cuyo,3725,Viamonte 5191 ,Chacras de Coria,Mendoza,-32.9924,-68.8868
Bib.Pop.Mun. Juan Bautista Alberdi,Lujan De Cuyo,2875,República del Líbano 418 ,Luján de Cuyo,Mendoza,-33.039033,-68.8859
Bib.Pop. Virgen de la Carrodilla,Lujan De Cuyo,4315,Manuel A. Sáenz 8251 Los Olivos,La Carrodilla,Mendoza,-32.963383,-68.8435
Bib. Pop. Benito Juárez,Lujan De Cuyo,4325,J.F. Cobos s/n  IV Perdriel,Perdriel,Mendoza,-33.06605,-68.8829
Bib.Pop. Norma Acordinaro,Lujan De Cuyo,4419,Ruta 15 Km 28  ,Agrelo,Mendoza,-33.12627711861327,-68.88923617704562
Bib.Pop. Alfonsina Storni,Maipu,4183,Pedro Bataglia 57 Correa Caparón,Coquimbito,Mendoza,-32.951933,-68.7531
Bib.Pop. Lucila Barrionuevo de Bombal,Maipu,3613,Ruta Provincial 50 4800 ,Rodeo del medio,Mendoza,-32.989275,-68.688260
Bib. Pop. General Gutiérrez,Maipu,4271,Carril Gómez 35 ,General Gutiérrez,Mendoza,-32.956271,-68.788207
Bib.Pop.Mun. José Hernández,Malargüe,2665,Av.Rufino Ortega 768  ,Malargüe,Mendoza,-35.474017,-69.581
Bib.Pop. Angélica Z. de Catena,Rivadavia,3463,Ruta Prov.Nº 62  ,La Libertad,Mendoza,-32.896774,-68.786446
Bib.Pop. Bernardino Rivadavia,Rivadavia,0692,Av. España 56 ,Rivadavia,Mendoza,-33.1842,-68.466797
Bib.Pop. Mariano Moreno,San Carlos,3233,San Martín y Cisterna  ,Chilecito,Mendoza,-33.8909,-69.071183
Bib.Pop. Profesor Dionisio Chaca,San Carlos,3271,Belgrano 56 ,Eugenio Bustos,Mendoza,-33.78155,-69.064983
Bib. Pop. Joaquín di Genaro,San Carlos,3190,Pedro Castro s/n  Delegación Municipal,Pareditas,Mendoza,-33.941217,-69.077833
Bib.Pop. Dr. Faustino B. Gil,San Carlos,3228,San Martín 440 ,La Consulta,Mendoza,-33.7344,-69.121033
Bib.Pop. Maestro Pedro Azín de San Carlos,San Carlos,4246,Independencia 107 ,Villa de SAn Carlos,Mendoza,-33.773846,-69.041794
Bib. Pop. Ricardo Rojas,San Martin,4173,Pirovano 100 ,General San Martín,Mendoza,-33.079979,-68.46946
Bib.Pop. Tres porteñas de San Martín,San Martin,3750,Bayo esq. Figueroa  ,Tres Porteñas,Mendoza,-32.883331,-68.383331
Bib.Pop. Julio A. Roca,San Martin,0689,Garibaldi 22/28  ,Palmira,Mendoza,-33.050083,-68.561533
Bib. Pop. Esperanza de nuestros lectores,San Rafael,4102,Ejército de las Andes y Arancibia  ,Rama Caida,Mendoza,-34.701383,-68.368733
Bib.Pop. Manuel Belgrano de El Nihuil,San Rafael,4099,Gral Sabio  ,San Rafael,Mendoza,-34.616,-68.285233
Bib.Pop. Manuela Lara,San Rafael,3981,Julio Ballofet  ,La Llave,Mendoza,-34.643833,-68.00905
Bib.Pop. Maestro Antonio Isaac Quiroga,San Rafael,4100,Ruta Provincial 160  ,San Rafael,Mendoza,-34.674317,-68.225467
Bib.Pop. Carolina Paponet de Suter,San Rafael,3423,Av.Hipólito Irigoyen y El Chañaral  ,El Toledano,Mendoza,-34.588478,-68.373383
Bib.Pop. Dolina Salas,San Rafael,3329,Santa María de Oro y Lavalle  ,Cuadro Nacional,Mendoza,-34.617,-68.275717
Bib.Pop. Salto de las Rosas,San Rafael,3282,Sarmiento  Cañada Seca,Salto de las Rocas,Mendoza,-34.721317,-68.22645
Bib.Pop. Fray F. Inalican,San Rafael,3306,Los Andes 455 ,Villa Veinticinco de Mayo,Mendoza,-34.584942,-68.554062
Bib.Pop. Manuel Belgrano,San Rafael,3265,Federico Cantoni S/N ex Escuela Armada Argentina  ,San Rafael,Mendoza,-34.6491,-68.341133
Bib.Pop. Derly R. Calderón,San Rafael,3212,Tirasso 300 ,San Rafael,Mendoza,-34.6173,-68.315733
Bib.Pop. Cultura,San Rafael,1576,Córdoba s/n  ,Real del Padre,Mendoza,-34.841217,-67.76725
Bib.Pop. Francisco Peñasco,San Rafael,1276,Av.Bartolomé Mitre 1233  ,Diamante,Mendoza,-34.621892,-68.312454
Bib.Pop. Mariano Moreno,San Rafael,0676,B. de Irigoyen 148 ,San Rafael,Mendoza,-34.615,-68.327833
Bib.Pop. Práxedes Garde de Arizu,San Rafael,4278,Emilio Civit Oeste 44 O,Villa Atuel,Mendoza,-34.831483,-67.922967
Bib. Pop. Rodolfo Iselin,San Rafael,4426,Comandante Salas 300 ,San Rafael,Mendoza,-34.61105762043116,-68.33035522687778
Bib.Pop. Tulio Pusterla,Santa Rosa,3360,E.Civit 104 ,Las Catitas,Mendoza,-33.300083,-68.045117
Bib. Pop. Marcelo Humberto Cirot,Santa Rosa,4293,Boulevard Los Damascos  Crespo Norte,La Dormida,Mendoza,-33.349267,-67.912333
Bib.Pop. Antonio Fernández,Tunuyan,3815,Santos Rodríguez s/n  ,Colonia Las Rosas,Mendoza,-33.6029,-69.099683
Bib.Pop. Segundo Manuel Esteves,Tunuyan,3662,Alem 670 ,Tunuyán,Mendoza,-33.582978,-69.012129
Bib.Pop. Vista Flores,Tunuyan,3234,9 de Julio 25 ,Vista Flores,Mendoza,-33.6458,-69.152733
Bib.Pop. de Alto Verde,,4144,Ruta Provincial 50 km 1026 ,Alto Verde,Mendoza,-33.131687,-68.335022
Bib.Pop. Mirador de Las Estrellas,,4095,Dr. Ernesto Mathos 52 ,Tupungato,Mendoza,-33.371167,-69.147083
Bib.Pop. Tomás Godoy Cruz,,4018,Punilla  FOECYT,Distrito Sarmiento,Mendoza,-32.917782,-68.832092
Asoc.Vecinal Barrio Parque 2 de abril,Capital,4387,calle N° 111 5677 ,Posadas,Misiones,-27.39293498,-55.93388202
Bib.Pop. San Miguel,Capital,3777,103  ,Posadas,Misiones,-27.36835,-55.921667
Bib. Pop. José Ramos,Capital,3602,Av. Blas parera 6911 ,Posadas,Misiones,-27.374583,-55.926983
Bib.Pop. Granadero Chepoya,Capital,3421,Junín 2238 ,Posadas,Misiones,-27.370567,-55.898383
Bib.Pop. El palomar del R.C.de V.URQ.,Capital,2939,España  3056  ,Posadas,Misiones,-27.3775,-55.896117
Bib.Pop. Posadas,Capital,0793,Cordoba 2069  ,Posadas,Misiones,-27.368567,-55.887667
Bib.Pop. Sur Argentino,Capital,4258,Península de Valdez 3950 Sur Argentino,Posadas,Misiones,-27.382567,-55.913433
Bib.Pop. 23 de Septiembre,25 De Mayo,3336,Av.Los Inmigrantes s/n  ,Santa Rita,Misiones,-27.519417,-54.728317
Bib. Pop. Victorio E. Cardozo,25 De Mayo,3299,Primeros Colonizadores 140 ,25 de Mayo,Misiones,-27.374417,-54.746133
Bib.Pop. María Magdalena Deautier,Apostoles,3970,Demetrio Terleski s/n  ,Azara,Misiones,-28.060983,-55.677767
Asoc.Bib.Pop. Arturo U. Illia,Cainguas,4211,Calle pincipal  ,Pueblo Presidente Arturo U. Illia,Misiones,-27.145657,-54.873123
Asoc.Civ.Bib.Pop. José Hernández,Cainguas,3995,Fray Luis Beltrán  ,Campo Grande,Misiones,-27.207917,-54.978983
Bib.Pop. Aristóbulo del Valle,Cainguas,3501,Av.de las Américas 815 ,Aristóbulo del Valle,Misiones,-27.097567,-54.892533
Bib. Pop. Solidaria San Marcos,Cainguas,4402,Los Sauces S/N  ,Dos de Mayo,Misiones,-27.029493385791085,-54.68340107257683
Bib.Pop.Mun. Bernardino Rivadavia,Candelaria,3300,San R.González y R.S.Peña  ,Candelaria,Misiones,-27.461933,-55.745017
Bib.Pop. Sarmiento,Candelaria,0802,Av. M. Belgrano 450 ,Santa Ana,Misiones,-27.370767,-55.582017
Bib.Pop. San Martín,Candelaria,4329,"Ruta Provincial 103, Lote 33  Puerto",Santa Ana,Misiones,-27.3366,-55.586837
Bib. Pop. El Urunday,Candelaria,4394,Lote 1 manz - f Centro civico  ,Profundidad,Misiones,-27.557007,-55.720448
Asoc.Civ.Bib.Pop. Bartolome Mitre,Concepcion,0790,Bartolomé Mitre 385 ,Concepción de la Sierra,Misiones,-27.983833,-55.5207
Bib.Pop. Eldorado,Eldorado,2950,San Luis 195 ,Eldorado,Misiones,-26.404517,-54.61085
Bib.Pop. Jorge Luis Borges,Gral Manuel Belgrano,3461,Av.Corrientes s/n  ,Almirante Brown,Misiones,-25.670984,-54.048664
Bib.Pop.Esc. de F. Soberanía nacional,Gral Manuel Belgrano,3312,Nicolás Yapeguay  Zona de Exp.B,San Antonio,Misiones,-26.05885,-53.732483
Bib.Pop. Gabriela Mistral,Guarani,3324,Corrientes y Lavalle-Escuela de Frontera  ,El Soberbio,Misiones,-27.296133,-54.19605
Bib.Pop.Pub. Victoria Aguirre,Iguazu,3544,Victoria Aguirre 271 ,Puerto Iguazú,Misiones,-25.598767,-54.575567
Bib.Pop. Arandu Roga,Iguazu,3405,Avda. 20 de junio s/n  ,Puerto Esperanza,Misiones,-26.020983,-54.612667
Bib.Pop. Alma Guaraní,Iguazu,4363,San Martín s/n  Centro,Wanda,Misiones,-25.972017,-54.560317
Bib.Pop. Mejor pasar,Leandro N Alem,3755,25 de Mayo s/n  ,Gobernador G. Lopez,Misiones,-27.66667,-55.25
Bib.Pop.Mun. Nicolás A. Petcoff,Lib Gral San Martin,3395,Timbo 275 ,Capiovi,Misiones,-26.932917,-55.057017
Bib.Pop. Horacio Quiroga de Puerto Rico,Lib Gral San Martin,2944,Estrada 70 ,Puerto Rico,Misiones,-26.810755,-55.024839
Bib.Pop.Tec. Roque G. de Santa Cruz,Montecarlo,3374,Av. El Libertador 1274 ,Montecarlo,Misiones,-26.570083,-54.74985
Bib.Pop. Horacio Quiroga,Montecarlo,3304,Horacio Quiroga 1665 ,Montecarlo,Misiones,-26.5661,-54.761783
Bib.Pop. D.F.Sarmiento,Montecarlo,2995,Cte. Andrecito s/n  ,Montecarlo,Misiones,-26.566765,-54.766045
Bib. Pop. Vamos a leer,Obera,4079,Saavedra  Villa Lohor,Oberá,Misiones,-27.485,-55.135117
Bib.Pop. Yapeyú,Obera,3875,Lote 105- Sección B  ,Picada Yapeyú - Colonia Guaraní,Misiones,-27.523972,-55.160137
Federación Misionera de Bibliotecas Populares,Obera,FE 14,Gobernador Barreyro 610 ,Oberá,Misiones,-27.483038,-55.118792
Bib.Pop. D.F.Sarmiento,Obera,2561,Gobernador Barreyro 610 ,Oberá,Misiones,-27.483083,-55.118717
Bib. Pop. Episteme,Obera,4415,"Lote N°59 ""D"" Km20 San Martin Colonia Yabebiry  Km 2 San Martin",San Martin Colonia Yabebiry,Misiones,-27.463934854871642, -55.2810137817967
Asoc.Bib.Pop. Ernesto Sábato,San Ignacio,3935,Aconcagua 460 ,Jardín América,Misiones,-27.039383,-55.229917
Bib.Pop. Patricias argentinas,San Ignacio,0803,Irigoyen 569  ,San Ignacio,Misiones,-27.259383,-55.538867
Bib.Pop. Del Conocimiento al Saber,San Javier,4214,Avda. San Martín y Entre Ríos  ,Mojón Grande,Misiones,-27.716669,-55.166672
Bib.Pop. Dr. Bernardo Elvira,San Javier,3825,Roque González 798 ,San Javier,Misiones,-27.872333,-55.135783
Bib. Pop. Thay Morgenstern,San Pedro,4247,San Martín 826 Centro,San Pedro,Misiones,-26.630859,-54.113159
Bib.Pop. Oñondive,,4128,Marco Paz  ,Puerto Piray,Misiones,-26.46607,-54.700932
Bib.Pop.Esc. Aída Simonetti de Ocampo,,3445,Escuela  Nº 127  ,Rincón de Lopez,Misiones,-26.937716,-54.434216
Bib.Pop. Maestro Galeano,Alumine,3788,Sin dirección  ,Villa Pehuenia,Neuquén,-38.883367,-71.1727
Bib.Pop. Juan Benigar,Alumine,3210,Cristian Jouvert 621 ,Aluminé,Neuquén,-39.237817,-70.918683
Bib.Pop.Esc. Miguel A. Camino,Alumine,3217,Villegas 472 ,Aluminé,Neuquén,-39.23675,-70.917067
Bib. Pop. San Patricio del Chañar,Añelo,3756,Av. Bvard. Maiten Mza.2 Nº 48  76 Viviendas,San Patricio del Chañar,Neuquén,-38.631433,-68.2985
Bib.Pop. Quintú C´Me Raquizuam (Buscando Buenos Pensamientos),Catan Lil,4160,Zingoni 1 ,Las Coloradas,Neuquén,-39.556067,-70.59385
Bib.Pop. Martín Torres,Chos Malal,4208,San Martín s/n  ,Tricao Malal,Neuquén,-37.03955,-70.332133
Bib.Pop. Barrio Uriburu,Chos Malal,3260,San Eduardo y A.Yupanqu  Uriburu,Chos Malal,Neuquén,-37.3589,-70.269733
Bib.Pop. Cuenca del Curi Leuvu,Chos Malal,3091,Pública s/n  ,Paraje Caepe Malal,Neuquén,-37.1707,-70.388771
Bib.Pop. Coronel J. M. Olascoaga,Chos Malal,0824,25 de Mayo y Pío Gardin  ,Chos Malal,Neuquén,-37.379867,-70.2712
Bib.Pop. Calquin Mapu,Collon Cura,3175,Perito Moreno 57 ,Piedra del aguila,Neuquén,-40.04655,-70.0775
Bib.Pop. Jorge Fonseca,Confluencia,3840,Santo Domingo 148 Alborada,Centenario,Neuquén,-38.828367,-68.141433
